T_K	rho_1e-6_ohms.m	sigma_1e3_S/m	S_1e-6_V/K	PF_1e-6_W/m/K^2	Nc_1e20_cm^-3	Ef_eV
591.8120805369127	20.902871017692995	47.840318162684994	-181.7216642007079	1.5798195000066309	-1.766101852996358	0.0721824976918106
597.8523489932886	20.97696688289325	47.67133425831461	-182.55876344748134	1.5887760274175886	-1.7814160218504986	0.0721552070386333
603.8926174496644	21.051929119929326	47.501584976045045	-183.39092930240128	1.597584371427489	-1.7956858075882878	0.07207886633841264
609.9328859060403	21.127828709584122	47.330940332092645	-184.22187200907004	1.6063031650351833	-1.809001810153914	0.07193195065060713
615.9731543624162	21.204680051713165	47.15940054559834	-185.0552049244411	1.6149938969185313	-1.8214896584416487	0.0717438661895066
622.0134228187919	21.282447585925812	46.98707683703189	-185.89413446823306	1.6237149928444312	-1.8332970614442328	0.07156014451156374
628.0536912751678	21.361054304260534	46.81416870891746	-186.74119697973907	1.6325165487019204	-1.8445807833619878	0.07131408808597843
634.0939597315436	21.44039117276881	46.64094008089219	-187.59806597903614	1.6414362068063877	-1.8554943298346287	0.0710484130895198
640.1342281879195	21.520326570801682	46.467696329328874	-188.46544552471804	1.6504965219729602	-1.866177047706204	0.07078750632441465
646.1744966442953	21.600714992197396	46.29476387060427	-189.34305645278707	1.6597039977534689	-1.876745216259625	0.07050281708477565
652.2147651006711	21.681404415231384	46.12247347305099	-190.22971313572003	1.6690498026168634	-1.887285552694921	0.07021419220668382
658.255033557047	21.762241924884158	45.95114802287646	-191.1234798637696	1.6785120155046334	-1.897851379515133	0.06992491832825481
664.2953020134228	21.843077351256596	45.78109503157858	-192.02188877979165	1.688059112624873	-1.9084615181597628	0.06963514529619626
670.3355704697987	21.923764863576316	45.61260377597732	-192.92219610232743	1.6976543025591242	-1.9191017936349952	0.06934835749542272
676.3758389261745	22.00416262339442	45.44594661997355	-193.8216505607287	1.707260252028171	-1.929728870419556	0.06905834819865149
682.4161073825503	22.084130747224798	45.28138378847739	-194.71774772501155	1.7168437242595944	-1.9402760006709325	0.06873862959631712
688.4563758389262	22.16352795222852	45.11917065529502	-195.6084461883644	1.726379676678639	-1.9506601598967914	0.06843365699135964
