T_K	rho_1e-6_ohms.m	sigma_1e3_S/m	S_1e-6_V/K	PF_1e-6_W/m/K^2	Nc_1e20_cm^-3	Ef_eV
513.2885906040268	8.737604103625545	114.44784956382541	-111.35498985825322	1.4191457542905268	-2.963323320577511	0.11989545732061482
519.3288590604027	8.788612706865983	113.78360082004338	-112.43191814224937	1.4383312405233086	-2.959696089065707	0.11930406376862511
525.3691275167786	8.839573655825044	113.12762797570295	-113.4838366357927	1.4569233403120796	-2.9601479436745177	0.11880827710020711
531.4093959731543	8.890384793381541	112.48107064437202	-114.50291611754022	1.4747300712091667	-2.964743461125597	0.11844984263594185
537.4496644295302	8.94098214275467	111.84453609611005	-115.48393921576256	1.491619153673986	-2.973339228757949	0.11821158941020643
543.489932885906	8.99134295924606	111.21809106076539	-116.42448987033885	1.5075236149934619	-2.985596079273353	0.11804875921245647
549.5302013422819	9.041483780337709	110.6013154803944	-117.32488497740093	1.5224413347834613	-3.001001856848269	0.11800367263768723
555.5704697986578	9.09145408410829	109.9934059775964	-118.18787633667608	1.5364290446552356	-3.0189032793397352	0.11803528692925677
561.6107382550335	9.14132661265108	109.39331263101971	-119.01817235728154	1.5495918646713234	-3.03854495522375	0.11810058478606944
567.6510067114094	9.191185720398567	108.7998905060354	-119.8218438264089	1.5620698672312037	-3.0591132263152456	0.11818377051960421
573.6912751677852	9.241115248739572	108.21204725656824	-120.60568502598032	1.5740233585518713	-3.0797822601221885	0.11828583879707681
579.7315436241611	9.291187406376523	107.62886983785324	-121.37660015474972	1.5856185459153755	-3.099759722112377	0.11836304205518265
585.771812080537	9.341453962734539	107.04971667036598	-122.14107590953952	1.5970150346887537	-3.1183294220401447	0.11836291294172592
591.8120805369127	9.391940765105169	106.47426607665601	-122.90478561960515	1.6083562179527815	-3.1348885441317744	0.11832867793331264
597.8523489932886	9.442646203752558	105.90251698751507	-123.67235063247566	1.6197631448781535	-3.1489774236161776	0.11821775946750501
603.8926174496644	9.49354381305784	105.33474324146012	-124.44726326784325	1.6313319493563843	-3.1603002990595805	0.11798643346794123
609.9328859060403	9.544588752772261	104.77140774761472	-125.2319552505171	1.643134452630274	-3.168736021924415	0.11769563131560946
615.9731543624162	9.595727501783916	104.2130468809262	-126.02797855322181	1.6552211778896977	-3.1743383077888954	0.11731958598810366
622.0134228187919	9.646909753064058	103.66013838601312	-126.83625396699873	1.6676257715867298	-3.1773257312810146	0.11684585512119618
628.0536912751678	9.698101251357668	103.1129675883727	-127.65733768147379	1.6803697385238625	-3.1780622622786123	0.11627270663767761
634.0939597315436	9.749296184766035	102.57150680913468	-128.49165804514735	1.6934664691990062	-3.1770296795256976	0.11568390548280336
640.1342281879195	9.800527738131791	102.03532163979399	-129.33968295228408	1.7069237528005057	-3.174793648743084	0.11505679484748466
646.1744966442953	9.851875540558835	101.50351533402302	-130.20199163855864	1.7207442945108178	-3.171965590544699	0.11435855078723099
652.2147651006711	9.903468982222014	100.97471924182598	-131.07924113107208	1.7349241448972268	-3.169162671111241	0.1136610053958222
658.255033557047	9.955485718602322	100.44713319526441	-131.97203491372227	1.7494493479835855	-3.1669683157831567	0.11302012332360127
664.2953020134228	10.008145097445805	99.91861531416163	-132.88071721368124	1.7642914681291608	-3.165895571093748	0.11238086797834904
670.3355704697987	10.06169670301946	99.38681611222741	-133.80512861580192	1.7794029150688329	-3.1663554312153424	0.11177448952179908
676.3758389261745	10.116404677481496	98.84934736012877	-134.7443659014582	1.7947131140967802	-3.1686319150012756	0.11122525497718591
682.4161073825503	10.172528912466195	98.30397225753013	-135.69659021045265	1.8101265430839057	-3.172865251168235	0.11075126172734398
688.4563758389262	10.230304568049409	97.74880047297242	-136.65892274704225	1.8255234770535196	-3.179044028345491	0.11031827863794097
694.496644295302	10.289921637125856	97.18246992202717	-137.6274569780021	1.8407639613009183	-3.1870066240739945	0.10994261908267255
700.5369127516778	10.351506402783752	96.60429710318081	-138.5974019551433	1.8556951115394924	-3.196451674477245	0.10961296580455566
706.5771812080537	10.415106614653602	96.01437959291204	-139.5633548738844	1.8701613669752732	-3.20695681635009	0.10931457516861592
712.6174496644295	10.480682028037496	95.41363790303346	-140.51968433127584	1.8840168637630925	-3.2180044559785563	0.10903443207475728
718.6577181208054	10.548101609565725	94.80378906220746	-141.46099103017258	1.8971387197380674	-3.229012920748769	0.10875185711426502
724.6979865771812	10.6171482309466	94.1872504977584	-142.38260167671007	1.9094397873374331	-3.23937105220815	0.1084211530226695
730.738255033557	10.687531077110775	93.56697938794075	-143.281045843733	1.9208793827080757	-3.2484741182787666	0.10807281851977477
736.7785234899329	10.7589053281486	92.94625888971186	-144.15446530887033	1.9314706500965397	-3.2557588666208352	0.10766586179464314
742.8187919463087	10.830897987886154	92.32844784600987	-145.002910826983	1.941283554864462	-3.2607356123541615	0.10716133607955779
748.8590604026846	10.903138085056776	91.7167142339088	-145.82849180757225	1.950442969443547	-3.263015446035224	0.10656148467858903
754.8993288590603	10.975288928427108	91.11377445471152	-146.6353587244336	1.9591218571523117	-3.2623309498819	0.10589174830818372
760.9395973154362	11.047079715511794	90.52166054308874	-147.4295146725491	1.9675300944975935	-3.258549203753486	0.10511407453431366
766.9798657718121	11.118333628658858	89.94153561126987	-148.21846949040557	1.975899935351036	-3.2516763245273674	0.10419384319360071
773.0201342281879	11.18898964151079	89.37357456208845	-149.01076547364403	1.9844694595716177	-3.2418532869441883	0.10317725452411698
779.0604026845638	11.25911562305513	88.81692252563019	-149.81541631342503	1.9934655364232385	-3.2293432922732217	0.10210074118601786
785.1006711409397	11.328910961528656	88.26973778820006	-150.6413092582682	2.003087863617843	-3.214511454314395	0.10090927159267217
791.1409395973154	11.398697805017298	87.72931935785121	-151.4966238599825	2.013495526732072	-3.1977980322574537	0.09964871770962391
797.1812080536913	11.468901070515432	87.19231196185201	-152.38831879203497	2.024797281054516	-3.17968683116952	0.09834876417605215
803.2214765100671	11.540018523207689	86.65497355909251	-153.32173141991558	2.0370464118688885	-3.1606706915116973	0.09698881729796664
809.261744966443	11.612583366550586	86.11348297231136	-154.300323825725	2.0502406037663374	-3.1412161820829487	0.09559130873699692
815.3020134228188	11.68712279199651	85.56425886830013	-155.32559497985335	2.064326771031041	-3.121729684881809	0.09421415320611107
821.3422818791946	11.76411669319024	85.00425710490092	-156.3971630912168	2.079210302048397	-3.102527010589536	0.09283197994596505
827.3825503355705	11.843961141713962	84.43121250018625	-157.51300633319573	2.0947676936173236	-3.083808511341068	0.0914252096928452
833.4228187919463	11.926941162060118	83.8437941809442	-158.66983557861366	2.1108611487604314	-3.065641371306214	0.09003389282215306
839.4630872483222	12.013216781292662	83.24165110857149	-159.8635607629068	2.1273534412192334	-3.0479503696717667	0.08866757552345877
845.503355704698	12.102825259876035	82.62533569870303	-161.08980404768494	2.144121261847197	-3.030517944706733	0.0872638501654009
851.5436241610738	12.195700884939605	81.99610743445616	-162.34440875743886	2.1610653871766314	-3.012993866013353	0.08587849878648164
857.5838926174497	12.291711832845953	81.35563325913618	-163.62389341601587	2.1781163486987563	-2.994914272504278	0.08446922805467781
863.6241610738255	12.390711543624974	80.70561536996641	-164.9258050349146	2.1952347991192913	-2.9757292857019584	0.08298739467492458
869.6644295302013	12.49259999687673	80.04738807374041	-166.2489346563197	2.2124064070946963	-2.954837891711157	0.08141933794334498
875.7046979865772	12.597388463182655	79.38153236463393	-167.5933702598711	2.229631787346351	-2.9316283296196564	0.07976123908174725
881.744966442953	12.705259956372439	78.70755918681073	-168.960376477966	2.2469126108086988	-2.9055218554718985	0.07798464252814949
887.7852348993289	12.81661693736821	78.02370975794663	-170.35210592860238	2.264235572938077	-2.876017491522677	0.07603854243371753
893.8255033557047	12.932107979458989	77.32691387887984	-171.77116208344555	2.281556276081424	-2.8427352370969774	0.07395297451950059
899.8657718120805	13.052626185793372	76.61293488113614	-173.2200471765325	2.2987852648762845	-2.805455220467425	0.071696422334521
905.9060402684564	13.179274151014457	75.87671282511612	-174.7005395748746	2.315778409192821	-2.764150414030529	0.06921940279057681
911.9463087248322	13.313293078465485	75.11289611865601	-176.21305233941112	2.3323335279832245	-2.719010813495501	0.06657031610172745
917.9865771812081	13.455957100232771	74.31652706314746	-177.75602775503785	2.3481945704704423	-2.6704573840555685	0.06375066360773676
924.0268456375838	13.608437608265236	73.48382149267738	-179.32542111058333	2.3630638271771014	-2.6191445837748586	0.06074947332620567
930.0671140939597	13.771646133178162	72.61296074046192	-180.9143210571936	2.376621592442271	-2.56595086156957	0.05761887496121558
936.1073825503356	13.94606761105804	71.7048008004124	-182.51274395223749	2.3885515712373504	-2.511957163981913	0.054408895585755256
942.1476510067114	14.131598370739917	70.76340366922281	-184.10762654602445	2.3985693099368537	-2.45841413763005	0.05115298146218852
948.1879194630873	14.327404515630757	69.79631229850673	-185.6830263187466	2.4064502558906398	-2.4066993471302776	0.04790440211521931
954.228187919463	14.531816315074133	68.8145224463566	-187.22052303770042	2.412053902040483	-2.358266405899142	0.044759716701228275
960.2684563758389	14.742272634619141	67.83214669709129	-188.69980005742462	2.4153409331268914	-2.3145884061013895	0.041791711082036324
966.3087248322148	14.95532634428729	66.86580934303616	-190.09937082611913	2.41638129162527	-2.277098404711931	0.03904228346211709
972.3489932885906	15.166717228907348	65.93384612551668	-191.39740608650033	2.4153524130336708	-2.2471299515982714	0.036630318219527544
978.3892617449665	15.37151351507817	65.05540258082482	-192.5726111386614	2.412528247422453	-2.2258607164405624	0.034626450589835184
984.4295302013422	15.564317182115005	64.2495259059037	-193.60510063787814	2.4082608028622454	-2.214262176351551	0.033060505152816444
990.4697986577181	15.739522282746002	63.534329825004995	-194.47722066513245	2.402956625887892	-2.2130580665725037	0.03199465213824068
996.510067114094	15.891610141611396	62.92628569974476	-195.17427374640255	2.3970508207152057	-2.222693883213141	0.03146250562804027
1002.5503355704698	16.01546108002678	62.43966346039961	-195.68511126995827	2.390980976532205	-2.2433191792563663	0.03149983470056225
1008.5906040268457	16.10665970499728	62.086119550271384	-196.00256828186681	2.3851628752775187	-2.274783740583635	0.03204143195763714
1014.6308724832214	16.16177013322035	61.8744105229235	-196.12372675507658	2.3799692656955025	-2.3166480018505275	0.033069399199841344
1020.6711409395973	16.17855895254617	61.81020219001772	-196.05000401162204	2.3757124590449417	-2.3682073017719603	0.03458962855401293
1026.711409395973	16.156147207746542	61.89594506297395	-195.78707211826455	2.372631117786723	-2.428528825532388	0.036430941589845334
1032.751677852349	16.095077982195242	62.13079558273801	-195.34462117752767	2.3708814002146967	-2.496499380692391	0.03864083735757918
1038.7919463087248	15.997292793046917	62.51057681676247	-194.73598428146502	2.3705325685201872	-2.570881542140854	0.04106577276443311
1044.8322147651006	15.866017437105668	63.027789044357895	-193.977644652604	2.371567204821881	-2.650375216796197	0.04367823853858574
1050.8724832214766	15.705565438054627	63.67169675897165	-193.08864665831467	2.373886226216481	-2.733681348861438	0.04637266552986895
1056.9127516778524	15.52107414795223	64.42853055578856	-192.08993265674562	2.3773188554054596	-2.819564331978124	0.04913451739941819
1062.9530201342282	15.318194187742815	65.2818463941508	-191.0036277821663	2.381637507581703	-2.9069097265037107	0.051886553854514024
1068.993288590604	15.10275672750518	66.21307738995738	-189.85229546609128	2.3865771490645007	-2.994774098763532	0.05457277994432347
1075.03355704698	14.880444732406403	67.20229253781747	-188.65818812337943	2.3918580785750923	-3.082424194393959	0.05722503657605241
1081.0738255033557	14.656493570454149	68.2291432935834	-187.442520041372	2.3972103662152704	-3.1693632096015705	0.059763342907068195
1087.1140939597315	14.435443357564115	69.27393743511202	-186.2247927066637	2.4023975266729756	-3.2553426031176254	0.06223068751759712
1093.1543624161075	14.220960392254431	70.31873884865459	-185.02220580187068	2.407236620842795	-3.3403586613342355	0.0645928532336848
1099.1946308724832	14.01573848991096	71.34836317899598	-183.8491888255618	2.4116120785321393	-3.424633847731405	0.06691312037709608
1105.234899328859	13.821483595409681	72.35113315419444	-182.7170875328569	2.415481221392002	-3.5085837905973043	0.06913935375736385
1111.275167785235	13.638977447019474	73.3192795342975	-181.63403506245655	2.418870683027576	-3.592771545168614	0.07135455050208579
1117.3154362416108	13.468209009944822	74.24892198076283	-180.60502893606417	2.421864440395272	-3.67785146497622	0.07356653212807183
1123.3557046979865	13.308556560376164	75.13962881424123	-179.63222185899372	2.424585640344357	-3.764505594288597	0.07578994831215768
1129.3959731543623	13.15899922023825	75.99362103935853	-178.7154168740376	2.427175478461862	-3.853375917968797	0.0780450018326173
1135.4362416107383	13.018334780905727	76.81473989029085	-177.85273713222026	2.429772827152777	-3.9449960541397866	0.0803629273253884
1141.476510067114	12.885380961370139	77.60732903419468	-177.04141924885897	2.4324980552470525	-4.039726036035652	0.08276241551109571
1147.5167785234898	12.759139750208455	78.37518983077697	-176.27865934933644	2.4354436388622296	-4.137693699879112	0.08519565278620209
1153.5570469798658	12.638908896613843	79.12075387044806	-175.56242517976523	2.438672941400693	-4.238745883665666	0.08771807430938207
1159.5973154362416	12.52433047898122	79.84458743549094	-174.89213869238534	2.442227169566404	-4.342412165226711	0.09026278393698267
1165.6375838926174	12.415373194686747	80.54530333634735	-174.26913349881215	2.446139186812666	-4.447883253498638	0.092840800813135
1171.6778523489934	12.312251916611341	81.21991060391059	-173.69680190401388	2.450451728572655	-4.554005428168465	0.09537405771250619
1177.7181208053692	12.215294482623433	81.86458389705835	-173.18036720072877	2.4552367219998534	-4.659291638493918	0.09786560916608565
1183.758389261745	12.124771017826212	82.47578436984658	-172.72624758693104	2.460611962205175	-4.761949063557021	0.10021252787805474
1189.7986577181207	12.040704849592396	83.05161637060243	-172.341016274916	2.466751428731875	-4.859922145424626	0.1023927469002965
1195.8389261744967	11.962685939213017	83.59326702058237	-172.03000478265918	2.47388610684104	-4.9509493736518975	0.10433827555724753
1201.8791946308725	11.889707588146162	84.10635775407825	-171.79563890811724	2.4822933052847245	-5.032631460265289	0.10598414290642293
1207.9194630872482	11.820045044616506	84.60204645797475	-171.6356349628541	2.492274020776194	-5.102508028919393	0.10723934855983648
1213.9597315436242	11.75119078507797	85.09775888157917	-171.54121306433967	2.5041196520229874	-5.15813957310085	0.1080921954770958
1220.	11.679856076079542	85.61749335661845	-171.49550086319235	2.518070995459492	-5.19719123054802	0.10844689254976109
